"blocks","Sch","EID","cohort_yr","treatment","Grade","Yrs","Race_White","Gend_Fem","Free_Lunch","Y","Eligible"
"U","U0","C7U860",41,0,0,1,1,1,0,49.4456899793358,1
"U","U0","C7U869",41,0,0,1,0,0,0,109.116219607705,0
"U","U0","C7U933",41,0,0,1,1,1,0,111.767040606552,0
"U","U0","C7U96",41,0,0,1,1,1,0,61.6090599781442,1
"V","V0","C7V112",41,0,0,1,0,0,1,63.7220080737542,1
"V","V0","C7V117",41,0,0,1,0,1,1,99.907899373774,0
"V","V0","C7V179",41,0,0,1,1,0,1,64.6281920746235,1
"V","V0","C7V208",41,0,0,1,1,0,0,103.494420239532,0
"V","V0","C7V230",41,0,0,1,1,1,0,81.4260787629339,1
"V","V0","C7V236",41,0,0,1,1,0,0,107.804801930737,0
"V","V0","C7V245",41,0,0,1,1,0,0,73.8257039816737,1
"V","V0","C7V267",41,0,0,1,1,0,0,76.7471926500917,1
"V","V0","C7V27",41,0,0,1,0,0,1,77.3799374669887,1
"V","V0","C7V280",41,0,0,1,1,0,0,85.4662975432263,1
"V","V0","C7V31",41,0,0,1,1,0,0,93.5686702817217,1
"V","V0","C7V312",41,0,0,1,1,1,0,127.067919416489,0
"V","V0","C7V336",41,0,0,1,1,1,1,67.7121934745233,1
"V","V0","C7V363",41,0,0,1,1,0,1,73.393179439388,1
"V","V0","C7V366",41,0,0,1,1,0,1,109.846009155108,0
"V","V0","C7V369",41,0,0,1,1,0,0,77.2351394670046,1
"V","V0","C7V372",41,0,0,1,0,0,0,84.1864795051758,1
"V","V0","C7V438",41,0,0,1,0,1,0,76.2122328978314,1
"V","V0","C7V440",41,0,0,1,1,0,1,88.3930098034058,1
"V","V0","C7V467",41,0,0,1,1,0,0,28.3914458345379,1
"V","V0","C7V473",41,0,0,1,0,1,1,96.5049932406168,0
"V","V0","C7V484",41,0,0,1,0,0,1,55.3831184147282,1
"V","V0","C7V510",41,0,0,1,1,1,0,93.7389790188478,1
"V","V0","C7V520",41,0,0,1,1,1,1,76.0533574600554,1
"V","V0","C7V543",41,0,0,1,0,1,0,64.6288905620415,1
"V","V0","C7V576",41,0,0,1,0,1,0,76.0388175738317,1
"V","V0","C7V605",41,0,0,1,1,1,0,84.9677660427507,1
"V","V0","C7V625",41,0,0,1,0,1,0,107.01209635973,0
"V","V0","C7V628",41,0,0,1,0,1,0,66.5405496725171,1
"V","V0","C7V63",41,0,0,1,1,0,0,63.4055385914855,1
"V","V0","C7V653",41,0,0,1,0,1,0,91.613198807742,1
"V","V0","C7V672",41,0,0,1,1,1,0,94.13195781982,1
"V","V0","C7V673",41,0,0,1,1,1,0,81.4326177972981,1
"V","V0","C7V674",41,0,0,1,0,1,0,89.7240528815182,1
"V","V0","C7V688",41,0,0,1,1,1,0,76.3661921997018,1
"V","V0","C7V720",41,0,0,1,1,1,1,43.8632606400104,1
"V","V0","C7V724",41,0,0,1,1,0,0,92.5522992512023,1
"V","V0","C7V77",41,0,0,1,1,1,1,86.9219108444115,1
"V","V0","C7V783",41,0,0,1,1,0,0,64.6718405724191,1
"V","V0","C7V795",41,0,0,1,1,1,0,94.5517863405215,1
"V","V0","C7V825",41,0,0,1,1,0,0,101.923881573432,0
"V","V0","C7V83",41,0,0,1,1,0,1,92.1143250218844,1
"V","V0","C7V831",41,0,0,1,1,1,0,71.1084187145904,1
"V","V0","C7V914",41,0,0,1,1,1,0,121.577932608081,0
"V","V0","C7V977",41,0,0,1,1,1,0,54.5544955301781,1
"V","V0","C7V98",41,0,0,1,0,0,0,88.4611186721876,1
"W","W0","C7W123",41,0,0,1,1,0,0,75.3314772702986,1
"W","W0","C7W155",41,0,0,1,1,1,0,109.932122950534,0
"W","W0","C7W215",41,0,0,1,0,0,1,77.1567832025445,1
"W","W0","C7W239",41,0,0,1,1,0,0,56.837729269459,1
"W","W0","C7W271",41,0,0,1,1,0,1,71.475834244042,1
"W","W0","C7W275",41,0,0,1,0,1,0,119.079579537458,0
"W","W0","C7W282",41,0,0,1,1,1,0,142.20448243269,0
"W","W0","C7W286",41,0,0,1,1,1,0,55.4616836892409,1
"W","W0","C7W321",41,0,0,1,1,0,0,123.855309767736,0
"W","W0","C7W347",41,0,0,1,0,1,1,59.25343412147,1
"W","W0","C7W350",41,0,0,1,0,1,1,109.555239582707,0
"W","W0","C7W359",41,0,0,1,1,1,0,114.226655189023,0
"W","W0","C7W378",41,0,0,1,1,0,1,74.4051084835021,1
"W","W0","C7W392",41,0,0,1,1,1,0,69.2177346479638,1
"W","W0","C7W40",41,0,0,1,1,0,1,84.9460144382442,1
"W","W0","C7W410",41,0,0,1,1,1,0,124.670166747897,0
"W","W0","C7W416",41,0,0,1,1,0,0,105.690947802637,0
"W","W0","C7W422",41,0,0,1,1,1,1,121.039937372613,0
"W","W0","C7W43",41,0,0,1,1,1,0,126.710811255662,0
"W","W0","C7W442",41,0,0,1,1,1,1,84.1146546819844,1
"W","W0","C7W444",41,0,0,1,1,1,0,107.619747701617,0
"W","W0","C7W481",41,0,0,1,0,0,1,86.0411154051414,1
"W","W0","C7W505",41,0,0,1,0,0,0,90.5216533683914,1
"W","W0","C7W506",41,0,0,1,1,0,0,62.5899449158486,1
"W","W0","C7W544",41,0,0,1,1,1,1,112.553637199261,0
"W","W0","C7W548",41,0,0,1,1,1,0,117.991741365081,0
"W","W0","C7W582",41,0,0,1,1,0,1,63.2254986428738,1
"W","W0","C7W594",41,0,0,1,1,1,0,82.1772722175162,1
"W","W0","C7W612",41,0,0,1,0,0,0,85.0647945875971,1
"W","W0","C7W614",41,0,0,1,1,0,1,92.9209943732533,1
"W","W0","C7W624",41,0,0,1,1,1,1,94.2867622564849,1
"W","W0","C7W632",41,0,0,1,1,0,0,94.6352286710136,1
"W","W0","C7W654",41,0,0,1,1,0,0,97.9051023061669,0
"W","W0","C7W695",41,0,0,1,1,1,1,53.9448487722685,1
"W","W0","C7W706",41,0,0,1,1,0,0,124.534165529806,0
"W","W0","C7W713",41,0,0,1,1,0,1,67.3809346374802,1
"W","W0","C7W719",41,0,0,1,1,0,0,82.4860768056714,1
"W","W0","C7W759",41,0,0,1,0,0,0,101.407860075717,0
"W","W0","C7W787",41,0,0,1,0,1,1,81.7152721531442,1
"W","W0","C7W807",41,0,0,1,1,0,0,90.5944388184848,1
"W","W0","C7W834",41,0,0,1,0,0,0,120.546111302878,0
"W","W0","C7W838",41,0,0,1,1,1,0,103.213157958035,0
"W","W0","C7W858",41,0,0,1,1,1,0,127.009354380835,0
"W","W0","C7W86",41,0,0,1,1,1,0,107.912506295768,0
"W","W0","C7W870",41,0,0,1,0,0,0,92.9467673408478,1
"W","W0","C7W871",41,0,0,1,1,0,1,78.7076407402323,1
"W","W0","C7W9",41,0,0,1,1,0,0,128.716522576696,0
"W","W0","C7W911",41,0,0,1,0,0,0,38.5261549998925,1
"W","W0","C7W939",41,0,0,1,1,0,0,98.8100712199059,0
"W","W0","C7W979",41,0,0,1,1,1,0,100.553616907465,0
"W","W0","C7W991",41,0,0,1,1,0,0,71.967436366203,1
"X","X0","C7X148",41,0,0,1,1,1,1,91.7886473492735,1
"X","X0","C7X154",41,0,0,1,0,0,0,124.760174552582,0
"X","X0","C7X160",41,0,0,1,1,1,0,73.6628630214027,1
"X","X0","C7X17",41,0,0,1,1,1,1,108.266252385124,0
"X","X0","C7X174",41,0,0,1,1,1,0,106.318066704742,0
"X","X0","C7X205",41,0,0,1,1,1,0,72.3076222764828,1
"X","X0","C7X220",41,0,0,1,1,0,1,76.6471022544682,1
"X","X0","C7X249",41,0,0,1,1,1,0,96.8931789460024,0
"X","X0","C7X266",41,0,0,1,0,1,1,110.240713261796,0
"X","X0","C7X269",41,0,0,1,1,0,0,135.836563584829,0
"X","X0","C7X284",41,0,0,1,1,0,0,113.746723781255,0
"X","X0","C7X292",41,0,0,1,0,0,1,109.422631700773,0
"X","X0","C7X307",41,0,0,1,1,0,0,106.095183017482,0
"X","X0","C7X330",41,0,0,1,1,1,0,106.94148335628,0
"X","X0","C7X337",41,0,0,1,1,0,1,104.50417438825,0
"X","X0","C7X340",41,0,0,1,1,1,1,61.8310355676324,1
"X","X0","C7X447",41,0,0,1,1,0,0,102.697003716049,0
"X","X0","C7X457",41,0,0,1,0,0,0,74.7085810014733,1
"X","X0","C7X492",41,0,0,1,1,1,0,72.1260805736428,1
"X","X0","C7X574",41,0,0,1,0,0,0,130.354668959365,0
"X","X0","C7X587",41,0,0,1,0,1,0,46.3502616873392,1
"X","X0","C7X662",41,0,0,1,0,1,1,134.517339875061,0
"X","X0","C7X665",41,0,0,1,1,0,0,82.3364886726708,1
"X","X0","C7X667",41,0,0,1,1,0,1,73.4384316076371,1
"X","X0","C7X675",41,0,0,1,1,0,1,67.3260977885856,1
"X","X0","C7X726",41,0,0,1,0,0,0,80.1907268474157,1
"X","X0","C7X761",41,0,0,1,0,1,0,84.2160046649939,1
"X","X0","C7X791",41,0,0,1,0,0,0,70.4284075317665,1
"X","X0","C7X803",41,0,0,1,1,0,1,94.8311593365269,1
"X","X0","C7X805",41,0,0,1,0,1,0,99.5008558306339,0
"X","X0","C7X868",41,0,0,1,1,1,0,84.1063802043166,1
"X","X0","C7X892",41,0,0,1,1,1,0,75.14473421123,1
"X","X0","C7X893",41,0,0,1,1,1,0,109.009798047509,0
"X","X0","C7X894",41,0,0,1,1,1,1,80.2772714421656,1
"X","X0","C7X905",41,0,0,1,1,0,0,92.633619695863,1
"X","X0","C7X922",41,0,0,1,1,0,0,31.2621841538744,1
"X","X0","C7X995",41,0,0,1,1,1,1,86.6929175723708,1
"X","X0","C7X999",41,0,0,1,1,1,0,95.9623085779154,0
"Y","Y0","C7Y184",41,0,0,1,0,0,0,59.6071018083152,1
"Y","Y0","C7Y185",41,0,0,1,1,0,0,102.219810334379,0
"Y","Y0","C7Y250",41,0,0,1,1,1,0,104.06207479845,0
"Y","Y0","C7Y257",41,0,0,1,0,1,0,114.871260862723,0
"Y","Y0","C7Y285",41,0,0,1,1,1,0,93.6844263220829,1
"Y","Y0","C7Y288",41,0,0,1,1,0,1,70.2536758799298,1
"Y","Y0","C7Y305",41,0,0,1,0,1,0,72.415388245192,1
"Y","Y0","C7Y306",41,0,0,1,1,1,0,89.0507576644664,1
"Y","Y0","C7Y308",41,0,0,1,0,0,1,80.8782175236765,1
"Y","Y0","C7Y318",41,0,0,1,1,1,0,108.153912904225,0
"Y","Y0","C7Y329",41,0,0,1,1,1,1,92.7560135153165,1
"Y","Y0","C7Y39",41,0,0,1,1,0,0,109.706074864538,0
"Y","Y0","C7Y408",41,0,0,1,1,0,0,94.6945282441532,1
"Y","Y0","C7Y471",41,0,0,1,0,0,0,89.1188786011015,1
"Y","Y0","C7Y485",41,0,0,1,1,0,0,102.606953913193,0
"Y","Y0","C7Y626",41,0,0,1,1,1,0,112.472617976335,0
"Y","Y0","C7Y634",41,0,0,1,1,0,1,84.3644042244894,1
"Y","Y0","C7Y650",41,0,0,1,1,0,0,59.2334280669393,1
"Y","Y0","C7Y66",41,0,0,1,1,1,0,105.58492404395,0
"Y","Y0","C7Y710",41,0,0,1,1,1,0,97.6355975373979,0
"Y","Y0","C7Y732",41,0,0,1,0,1,1,71.3269730535604,1
"Y","Y0","C7Y735",41,0,0,1,1,0,1,108.386753273164,0
"Y","Y0","C7Y736",41,0,0,1,1,1,1,119.516763894145,0
"Y","Y0","C7Y771",41,0,0,1,1,1,0,77.6059718156342,1
"Y","Y0","C7Y797",41,0,0,1,1,1,1,81.0296368867694,1
"Y","Y0","C7Y82",41,0,0,1,1,0,0,119.407438587329,0
"Y","Y0","C7Y862",41,0,0,1,1,1,1,74.8651445277691,1
"Y","Y0","C7Y878",41,0,0,1,0,0,0,127.224085375793,0
"Y","Y0","C7Y923",41,0,0,1,1,0,0,69.5685311719864,1
"Y","Y0","C7Y964",41,0,0,1,1,0,0,87.2940589612389,1
"Y","Y0","C7Y973",41,0,0,1,1,0,1,88.585930227062,1
"Y","Y0","C7Y976",41,0,0,1,1,1,0,78.4305620470048,1
"Y","Y0","C7Y981",41,0,0,1,0,0,1,84.5170268008929,1
"Z","Z0","C7Z110",41,0,0,1,1,0,0,115.876026843454,0
"Z","Z0","C7Z128",41,0,0,1,1,0,0,73.8156679904347,1
"Z","Z0","C7Z140",41,0,0,1,0,1,0,79.1731169026016,1
"Z","Z0","C7Z146",41,0,0,1,1,0,1,94.4049299025777,1
"Z","Z0","C7Z162",41,0,0,1,1,1,0,110.794936053226,0
"Z","Z0","C7Z180",41,0,0,1,0,0,0,134.702869956722,0
"Z","Z0","C7Z206",41,0,0,1,0,0,1,145.823676619657,0
"Z","Z0","C7Z21",41,0,0,1,1,0,0,100.142659453554,0
"Z","Z0","C7Z219",41,0,0,1,1,0,1,73.387964985186,1
"Z","Z0","C7Z258",41,0,0,1,1,1,1,119.336751124057,0
"Z","Z0","C7Z289",41,0,0,1,1,0,0,112.657997435291,0
"Z","Z0","C7Z296",41,0,0,1,1,0,1,95.3075063534432,0
"Z","Z0","C7Z304",41,0,0,1,1,1,1,50.6316740830227,1
"Z","Z0","C7Z309",41,0,0,1,1,0,0,119.136503681511,0
"Z","Z0","C7Z343",41,0,0,1,1,1,0,96.8558189781915,0
"Z","Z0","C7Z355",41,0,0,1,1,0,1,66.7805639501279,1
"Z","Z0","C7Z397",41,0,0,1,1,0,0,92.8036087609574,1
"Z","Z0","C7Z406",41,0,0,1,1,0,0,102.421726004183,0
"Z","Z0","C7Z412",41,0,0,1,1,0,0,95.5129565921531,0
"Z","Z0","C7Z487",41,0,0,1,0,1,0,111.730086426603,0
"Z","Z0","C7Z508",41,0,0,1,1,0,0,81.2219533497707,1
"Z","Z0","C7Z538",41,0,0,1,1,0,1,129.774312787363,0
"Z","Z0","C7Z577",41,0,0,1,0,1,1,87.102839290907,1
"Z","Z0","C7Z641",41,0,0,1,0,1,0,95.5044430029268,0
"Z","Z0","C7Z65",41,0,0,1,1,1,0,145.500885200859,0
"Z","Z0","C7Z666",41,0,0,1,1,1,0,119.297657596203,0
"Z","Z0","C7Z72",41,0,0,1,1,1,0,81.2445218451622,1
"Z","Z0","C7Z722",41,0,0,1,1,1,0,120.155729231848,0
"Z","Z0","C7Z728",41,0,0,1,1,1,1,128.362406028046,0
"Z","Z0","C7Z768",41,0,0,1,0,0,0,62.4159664110888,1
"Z","Z0","C7Z841",41,0,0,1,1,0,0,96.607610115086,0
"Z","Z0","C7Z859",41,0,0,1,0,1,0,107.271811161504,0
"Z","Z0","C7Z881",41,0,0,1,1,0,0,127.320046781021,0
"Z","Z0","C7Z958",41,0,0,1,0,0,1,80.3122257357359,1
"Z","Z0","C7Z983",41,0,0,1,1,1,1,103.772124721642,0
"A","A1","T1A14",11,1,0,1,1,0,0,72.271880076764,1
"A","A1","T1A14",12,1,1,2,1,0,0,131.522086929766,1
"A","A1","T1A14",13,1,2,3,1,0,0,141.909290375389,1
"A","A1","T1A14",14,1,3,4,1,0,0,142.592014249249,1
"A","A1","T1A161",11,1,0,1,0,0,0,119.357831871005,0
"A","A1","T1A161",12,1,1,2,0,0,0,125.201307371356,0
"A","A1","T1A161",13,1,2,3,0,0,0,132.01659112895,0
"A","A1","T1A161",14,1,3,4,0,0,0,164.210089894998,0
"A","A1","T1A162",11,1,0,1,1,0,0,67.0022129064889,1
"A","A1","T1A162",12,1,1,2,1,0,0,108.215750177295,1
"A","A1","T1A162",13,1,2,3,1,0,0,149.226659494908,1
"A","A1","T1A162",14,1,3,4,1,0,0,164.12223552246,1
"A","A1","T1A174",11,1,0,1,1,0,0,56.3172668149499,1
"A","A1","T1A174",12,1,1,2,1,0,0,121.042754977363,1
"A","A1","T1A174",13,1,2,3,1,0,0,119.183627166204,1
"A","A1","T1A174",14,1,3,4,1,0,0,181.500218149799,1
"A","A1","T1A233",11,1,0,1,1,0,1,113.670489533218,0
"A","A1","T1A233",12,1,1,2,1,0,1,119.615500964265,0
"A","A1","T1A233",13,1,2,3,1,0,1,130.861876168477,0
"A","A1","T1A233",14,1,3,4,1,0,1,139.687368990657,0
"A","A1","T1A251",11,1,0,1,0,1,0,117.411135882575,0
"A","A1","T1A251",12,1,1,2,0,1,0,142.708499324064,0
"A","A1","T1A251",13,1,2,3,0,1,0,150.900586322968,0
"A","A1","T1A251",14,1,3,4,0,1,0,193.89558462057,0
"A","A1","T1A288",11,1,0,1,1,0,1,72.0897942353522,1
"A","A1","T1A288",12,1,1,2,1,0,1,81.29281300302,1
"A","A1","T1A288",13,1,2,3,1,0,1,69.5066304772763,1
"A","A1","T1A288",14,1,3,4,1,0,1,175.262493803171,1
"A","A1","T1A301",11,1,0,1,1,1,0,98.9965264268133,0
"A","A1","T1A301",12,1,1,2,1,1,0,96.1961050025695,1
"A","A1","T1A301",13,1,2,3,1,1,0,146.927187894912,1
"A","A1","T1A301",14,1,3,4,1,1,0,159.341156624829,1
"A","A1","T1A320",11,1,0,1,1,0,0,95.2728831614571,1
"A","A1","T1A320",12,1,1,2,1,0,0,136.165560893181,1
"A","A1","T1A320",13,1,2,3,1,0,0,134.131147954928,1
"A","A1","T1A320",14,1,3,4,1,0,0,124.19610334814,1
"A","A1","T1A345",11,1,0,1,1,0,0,116.790003616182,0
"A","A1","T1A345",12,1,1,2,1,0,0,125.721616967679,0
"A","A1","T1A345",13,1,2,3,1,0,0,143.645340993731,0
"A","A1","T1A345",14,1,3,4,1,0,0,137.063559789869,1
"A","A1","T1A366",11,1,0,1,1,0,1,96.764140246003,0
"A","A1","T1A366",12,1,1,2,1,0,1,143.356865605663,0
"A","A1","T1A366",13,1,2,3,1,0,1,158.623593465775,0
"A","A1","T1A366",14,1,3,4,1,0,1,162.841075330042,0
"A","A1","T1A429",11,1,0,1,1,1,1,107.281986087492,0
"A","A1","T1A429",12,1,1,2,1,1,1,87.9317458696474,1
"A","A1","T1A429",13,1,2,3,1,1,1,170.239642710015,1
"A","A1","T1A429",14,1,3,4,1,1,1,118.33606145936,1
"A","A1","T1A433",11,1,0,1,1,1,1,65.5031782247936,1
"A","A1","T1A433",12,1,1,2,1,1,1,116.038923147974,1
"A","A1","T1A433",13,1,2,3,1,1,1,115.239024044578,1
"A","A1","T1A433",14,1,3,4,1,1,1,146.101077936842,1
"A","A1","T1A455",11,1,0,1,0,0,0,99.6528045060088,0
"A","A1","T1A455",12,1,1,2,0,0,0,92.553279031537,1
"A","A1","T1A455",13,1,2,3,0,0,0,129.743216468324,1
"A","A1","T1A455",14,1,3,4,0,0,0,150.772499235088,1
"A","A1","T1A478",11,1,0,1,1,0,0,96.5710544525954,0
"A","A1","T1A478",12,1,1,2,1,0,0,87.2336864177079,1
"A","A1","T1A478",13,1,2,3,1,0,0,99.403894454577,1
"A","A1","T1A478",14,1,3,4,1,0,0,123.218332370257,1
"A","A1","T1A480",11,1,0,1,1,1,1,108.085017956548,0
"A","A1","T1A480",12,1,1,2,1,1,1,99.242673691576,1
"A","A1","T1A480",13,1,2,3,1,1,1,128.778295534205,1
"A","A1","T1A480",14,1,3,4,1,1,1,147.275991170535,1
"A","A1","T1A504",11,1,0,1,1,0,0,100.140167298906,0
"A","A1","T1A504",12,1,1,2,1,0,0,131.268970253806,0
"A","A1","T1A504",13,1,2,3,1,0,0,171.088178816035,0
"A","A1","T1A504",14,1,3,4,1,0,0,137.603663543658,1
"A","A1","T1A578",11,1,0,1,1,0,0,85.7658893841607,1
"A","A1","T1A578",12,1,1,2,1,0,0,107.344354256521,1
"A","A1","T1A578",13,1,2,3,1,0,0,150.822270442858,1
"A","A1","T1A578",14,1,3,4,1,0,0,170.46065581445,1
"A","A1","T1A584",11,1,0,1,1,0,1,84.9490571134887,1
"A","A1","T1A584",12,1,1,2,1,0,1,85.9867610206406,1
"A","A1","T1A584",13,1,2,3,1,0,1,136.639950871451,1
"A","A1","T1A584",14,1,3,4,1,0,1,137.640391937512,1
"A","A1","T1A597",11,1,0,1,1,0,0,132.237969542322,0
"A","A1","T1A597",12,1,1,2,1,0,0,114.879906149555,0
"A","A1","T1A597",13,1,2,3,1,0,0,163.469315813377,0
"A","A1","T1A597",14,1,3,4,1,0,0,173.103500041259,0
"A","A1","T1A601",11,1,0,1,1,1,0,85.8613114988341,1
"A","A1","T1A601",12,1,1,2,1,1,0,122.324489980515,1
"A","A1","T1A601",13,1,2,3,1,1,0,119.251714221396,1
"A","A1","T1A601",14,1,3,4,1,1,0,154.613958620444,1
"A","A1","T1A651",11,1,0,1,0,0,0,104.066446788449,0
"A","A1","T1A651",12,1,1,2,0,0,0,127.997460385579,0
"A","A1","T1A651",13,1,2,3,0,0,0,151.121318166594,0
"A","A1","T1A651",14,1,3,4,0,0,0,202.553513479802,0
"A","A1","T1A691",11,1,0,1,0,1,1,141.694701865911,0
"A","A1","T1A691",12,1,1,2,0,1,1,133.43353366378,0
"A","A1","T1A691",13,1,2,3,0,1,1,158.18570899194,0
"A","A1","T1A691",14,1,3,4,0,1,1,191.059625170357,0
"A","A1","T1A703",11,1,0,1,0,1,0,92.1836119505067,1
"A","A1","T1A703",12,1,1,2,0,1,0,125.495109522806,1
"A","A1","T1A703",13,1,2,3,0,1,0,158.622107121737,1
"A","A1","T1A703",14,1,3,4,0,1,0,130.84518337795,1
"A","A1","T1A726",11,1,0,1,0,1,0,93.0167410151623,1
"A","A1","T1A726",12,1,1,2,0,1,0,107.434847417333,1
"A","A1","T1A726",13,1,2,3,0,1,0,110.544438262359,1
"A","A1","T1A726",14,1,3,4,0,1,0,116.925766473885,1
"A","A1","T1A738",11,1,0,1,0,1,0,129.241425897133,0
"A","A1","T1A738",12,1,1,2,0,1,0,175.884899371195,0
"A","A1","T1A738",13,1,2,3,0,1,0,131.172357313005,0
"A","A1","T1A738",14,1,3,4,0,1,0,208.874578727296,0
"A","A1","T1A772",11,1,0,1,1,0,0,116.313958447334,0
"A","A1","T1A772",12,1,1,2,1,0,0,114.527648174993,0
"A","A1","T1A772",13,1,2,3,1,0,0,129.149750198703,0
"A","A1","T1A772",14,1,3,4,1,0,0,213.490228577168,0
"A","A1","T1A782",11,1,0,1,1,1,0,72.3359416983315,1
"A","A1","T1A782",12,1,1,2,1,1,0,110.799093789457,1
"A","A1","T1A782",13,1,2,3,1,1,0,158.831418487854,1
"A","A1","T1A782",14,1,3,4,1,1,0,154.574744587478,1
"A","A1","T1A787",11,1,0,1,1,0,1,77.3551015620927,1
"A","A1","T1A787",12,1,1,2,1,0,1,98.3206418241555,1
"A","A1","T1A787",13,1,2,3,1,0,1,115.904317907877,1
"A","A1","T1A787",14,1,3,4,1,0,1,157.460674086775,1
"A","A1","T1A854",11,1,0,1,1,0,0,130.53863379514,0
"A","A1","T1A854",12,1,1,2,1,0,0,160.8119071638,0
"A","A1","T1A854",13,1,2,3,1,0,0,142.701078629439,0
"A","A1","T1A854",14,1,3,4,1,0,0,196.322127780569,0
"A","A1","T1A855",11,1,0,1,1,0,0,107.737655291831,0
"A","A1","T1A855",12,1,1,2,1,0,0,130.672685356651,0
"A","A1","T1A855",13,1,2,3,1,0,0,141.654352398873,0
"A","A1","T1A855",14,1,3,4,1,0,0,137.743894708045,1
"A","A1","T1A857",11,1,0,1,1,1,1,74.929998299606,1
"A","A1","T1A857",12,1,1,2,1,1,1,123.015092247054,1
"A","A1","T1A857",13,1,2,3,1,1,1,159.514064035592,1
"A","A1","T1A857",14,1,3,4,1,1,1,137.682964446808,1
"A","A1","T1A88",11,1,0,1,1,1,1,92.0255122817302,1
"A","A1","T1A88",12,1,1,2,1,1,1,86.8437856555267,1
"A","A1","T1A88",13,1,2,3,1,1,1,98.2478579275285,1
"A","A1","T1A88",14,1,3,4,1,1,1,147.040668669234,1
"A","A1","T1A901",11,1,0,1,0,1,0,100.322588186201,0
"A","A1","T1A901",12,1,1,2,0,1,0,121.989338943015,0
"A","A1","T1A901",13,1,2,3,0,1,0,137.378519404926,0
"A","A1","T1A901",14,1,3,4,0,1,0,217.794954702776,0
"A","A1","T1A92",11,1,0,1,1,1,1,92.1824802992998,1
"A","A1","T1A92",12,1,1,2,1,1,1,94.5274256130364,1
"A","A1","T1A92",13,1,2,3,1,1,1,123.297864433379,1
"A","A1","T1A92",14,1,3,4,1,1,1,150.202272566413,1
"A","A1","T1A930",11,1,0,1,1,1,0,111.035945172573,0
"A","A1","T1A930",12,1,1,2,1,1,0,98.6034946028302,1
"A","A1","T1A930",13,1,2,3,1,1,0,119.225464750895,1
"A","A1","T1A930",14,1,3,4,1,1,0,170.468959671428,1
"A","A1","T1A941",11,1,0,1,0,0,1,80.1364175632528,1
"A","A1","T1A941",12,1,1,2,0,0,1,81.2422953446845,1
"A","A1","T1A941",13,1,2,3,0,0,1,93.1579822918234,1
"A","A1","T1A941",14,1,3,4,0,0,1,108.017502443914,1
"A","A1","T1A951",11,1,0,1,0,1,0,85.7466288228152,1
"A","A1","T1A951",12,1,1,2,0,1,0,168.169492419298,1
"A","A1","T1A951",13,1,2,3,0,1,0,138.184955986348,1
"A","A1","T1A951",14,1,3,4,0,1,0,133.745572499502,1
"A","A1","T1A960",11,1,0,1,1,1,0,125.654469666834,0
"A","A1","T1A960",12,1,1,2,1,1,0,120.869957533867,0
"A","A1","T1A960",13,1,2,3,1,1,0,165.006913322962,0
"A","A1","T1A960",14,1,3,4,1,1,0,169.608177831424,0
"A","A1","T1A98",11,1,0,1,1,0,0,116.311655310917,0
"A","A1","T1A98",12,1,1,2,1,0,0,128.731873696383,0
"A","A1","T1A98",13,1,2,3,1,0,0,160.125468216188,0
"A","A1","T1A98",14,1,3,4,1,0,0,100.64754541333,1
"B","B1","T1B119",11,1,0,1,1,1,0,99.2919083265093,0
"B","B1","T1B119",12,1,1,2,1,1,0,119.996696267285,0
"B","B1","T1B119",13,1,2,3,1,1,0,137.536097653831,0
"B","B1","T1B119",14,1,3,4,1,1,0,145.759994824834,0
"B","B1","T1B121",11,1,0,1,1,0,0,135.22870896652,0
"B","B1","T1B121",12,1,1,2,1,0,0,191.283527802328,0
"B","B1","T1B121",13,1,2,3,1,0,0,161.713625741247,0
"B","B1","T1B121",14,1,3,4,1,0,0,167.669112975392,0
"B","B1","T1B136",11,1,0,1,1,1,1,61.4500473836539,1
"B","B1","T1B136",12,1,1,2,1,1,1,121.837441888656,1
"B","B1","T1B136",13,1,2,3,1,1,1,173.06066011951,1
"B","B1","T1B136",14,1,3,4,1,1,1,148.436484246725,1
"B","B1","T1B147",11,1,0,1,1,0,0,93.395032262246,1
"B","B1","T1B147",12,1,1,2,1,0,0,153.694375025364,1
"B","B1","T1B147",13,1,2,3,1,0,0,113.723948451063,1
"B","B1","T1B147",14,1,3,4,1,0,0,127.784155901216,1
"B","B1","T1B262",11,1,0,1,1,1,1,90.6479566952652,1
"B","B1","T1B262",12,1,1,2,1,1,1,102.497089309602,1
"B","B1","T1B262",13,1,2,3,1,1,1,168.598750459537,1
"B","B1","T1B262",14,1,3,4,1,1,1,157.222226894289,1
"B","B1","T1B278",11,1,0,1,1,0,1,91.1534238967316,1
"B","B1","T1B278",12,1,1,2,1,0,1,128.83034974627,1
"B","B1","T1B278",13,1,2,3,1,0,1,127.961494500531,1
"B","B1","T1B278",14,1,3,4,1,0,1,155.594864814115,1
"B","B1","T1B420",11,1,0,1,1,0,0,119.335100308821,0
"B","B1","T1B420",12,1,1,2,1,0,0,141.60413032953,0
"B","B1","T1B420",13,1,2,3,1,0,0,114.979400103934,1
"B","B1","T1B420",14,1,3,4,1,0,0,178.757379654183,1
"B","B1","T1B470",11,1,0,1,0,1,1,77.353854215021,1
"B","B1","T1B470",12,1,1,2,0,1,1,103.914496754189,1
"B","B1","T1B470",13,1,2,3,0,1,1,160.973118235315,1
"B","B1","T1B470",14,1,3,4,0,1,1,136.488052575389,1
